github_path,category,dependency_partition,size,sha256,archive_identical_elsewhere,archive_same_basename_elsewhere,included_by_count,included_by
audio_sdk/asorg/include/AudioLib/vssver.scc,resource/config/other,unclassified/non-code,256,b92c001de3192eb199c5633abdaddae3ded7eabd7f86e0117bc7ffb52758b291,,MeshControl/vssver.scc,0,
audio_sdk/asorg/include/AudioScript/vssver.scc,resource/config/other,unclassified/non-code,80,662c92a4b824f9c0b52ce5f95a4d30623fc2d58b9b888ba5b8bc5af95709ae8d,,MeshControl/vssver.scc,0,
audio_sdk/asorg/include/vssver.scc,resource/config/other,unclassified/non-code,48,4b82b1eee5ba2898fbde04169311dea2daac2c6806506f503c8a128b3100c7fa,,MeshControl/vssver.scc,0,
audio_sdk/asorg/lib/vssver.scc,resource/config/other,unclassified/non-code,96,1899f063bf1b30ad873202f7d59a4f8bdcfb4ffbeb358d07c412d7f7eae24e02,,MeshControl/vssver.scc,0,
audio_sdk/asorg/src/AudioLib/AudioLib.dsw,resource/config/other,unclassified/non-code,638,1c7ecd2ea88a142aafd800c3d0f7745c80cc4b5883a79dbd1c73e89428384d52,,,0,
audio_sdk/asorg/src/AudioLib/AudioLib.ncb,generated/build artifact,unclassified/non-code,197632,2d1f833b107e0840a26ef346eb8fad0af53ebc33573b94c47372b4f96156ce02,,,0,
audio_sdk/asorg/src/AudioLib/AudioLib.opt,resource/config/other,unclassified/non-code,54784,7abcf277bb9176fc5cee5573f1cb9c1f820b5347e6e280001f58c33108ecef6d,,,0,
audio_sdk/asorg/src/AudioLib/except/vssver.scc,resource/config/other,unclassified/non-code,128,c2ee96a77bdf0ae59d9f780841ad27fcd5b0e924b9a02e51573de209b3f2e9b3,,MeshControl/vssver.scc,0,
audio_sdk/asorg/src/AudioLib/vssver.scc,resource/config/other,unclassified/non-code,736,55d39449ec1a77e89aef2dc6c787c9f90f04376f745ffe01449f5b1945b23c83,,MeshControl/vssver.scc,0,
audio_sdk/asorg/src/AudioScript/vssver.scc,resource/config/other,unclassified/non-code,336,8ee96f24435242723318c6f15b1f33bebca0e4986ed8e1be61f1b47407b2b6a3,,MeshControl/vssver.scc,0,
audio_sdk/doc/GAP Audio System/Doc/HTML - English/vssver.scc,resource/config/other,unclassified/non-code,1808,850ee40b23ecd314d84a31d8c3c5e9152f3ca0bdc7588d1a737e00fee00b6345,,MeshControl/vssver.scc,0,
audio_sdk/doc/GAP Audio System/vssver.scc,resource/config/other,unclassified/non-code,96,d42e24e05644f9e093404839bb9e5a5e6b434236a983dd63d27295b99fb97a2e,,MeshControl/vssver.scc,0,
audio_sdk/doc/vssver.scc,resource/config/other,unclassified/non-code,48,f3f5fa56b62fd291e295432acad3a2f507285df8b46b636a28f54c0d515d4a54,,MeshControl/vssver.scc,0,
audio_sdk/include/AudioLib/vssver.scc,resource/config/other,unclassified/non-code,256,5562f9482e4f069f76842bd6040f41e3fcc7405b6bde18f95fd0baa8693b0dce,,MeshControl/vssver.scc,0,
audio_sdk/include/AudioScript/vssver.scc,resource/config/other,unclassified/non-code,368,66da70dcab0ac6de6a3bd8aadb4d26166bddbb8e5735289e617921b1450ba040,,MeshControl/vssver.scc,0,
audio_sdk/include/vssver.scc,resource/config/other,unclassified/non-code,48,9b896e8da9734c957312a60e1c9c77ad75d06a95b7369237e3805cde5d13bce4,,MeshControl/vssver.scc,0,
audio_sdk/lib/vssver.scc,resource/config/other,unclassified/non-code,96,a99f127eb6b1d483b2af86786b1c45b58bae72b18aad75163887fb7f79f2a608,,MeshControl/vssver.scc,0,
audio_sdk/src/AudioLib/except/vssver.scc,resource/config/other,unclassified/non-code,128,1b7669d8ad14726224bb5689b80cea3ed59fdc6b38445d5f6f79398848a138b5,,MeshControl/vssver.scc,0,
audio_sdk/src/AudioLib/include/AudioLib/vssver.scc,resource/config/other,unclassified/non-code,256,cc53ad004a76e2371bba0c6585b5332beb2e7f100906c40497ab653c5afe5f9e,,MeshControl/vssver.scc,0,
audio_sdk/src/AudioLib/src/AudioLib/vssver.scc,resource/config/other,unclassified/non-code,688,7e583d98c34f9773b1ea1266efbcea1b9f4c0181bb8e6133efd031f6afbaa60c,,MeshControl/vssver.scc,0,
audio_sdk/src/AudioLib/vssver.scc,resource/config/other,unclassified/non-code,800,08f88c86e397940c18e33516081e6a90fffa79dbdfafc9bb6fd62cce875308b2,,MeshControl/vssver.scc,0,
audio_sdk/src/AudioScript/AudioScript/vssver.scc,resource/config/other,unclassified/non-code,384,0fc93dcb1a4c982bca2586a08a1868a02d1e6a3fe2e04d3332139db9c7199df7,,MeshControl/vssver.scc,0,
audio_sdk/src/AudioScript/vssver.scc,resource/config/other,unclassified/non-code,368,8825ad4817e08bcb4ccb02a07456081b3e55d3bf058bb44762e8ca9039624e80,,MeshControl/vssver.scc,0,
audio_sdk/src/vssver.scc,resource/config/other,unclassified/non-code,384,e76e734467417f63084cdf5796ff95dbc3c0c477b99a50b2542ea8b95bb5f1d0,,MeshControl/vssver.scc,0,
Compiled/KR/release/XGamebase/adler32.obj,generated/build artifact,unclassified/non-code,1686,3b4b814d29774135d9c571f6366e4344c40139d355cfc85e2a5dcb618df08c71,,Compiled/KR/release_gm/XGamebase/adler32.obj;Compiled/TH/release_gm/XGamebase/adler32.obj,0,
Compiled/KR/release/XGamebase/adler32.sbr,generated/build artifact,unclassified/non-code,3910,ce15e3826aa57c351720b0e4bd1367bcabbe706cd52800f7c32ac2adde063440,,Compiled/KR/release_gm/XGamebase/adler32.sbr;Compiled/TH/release_gm/XGamebase/adler32.sbr,0,
Compiled/KR/release/XGamebase/baseprim.obj,generated/build artifact,unclassified/non-code,28710,cb66f593fed22d66aae6b40b2f114791308e06cf979831676fefe47e1156b612,,Compiled/KR/release_gm/XGamebase/baseprim.obj;Compiled/TH/release_gm/XGamebase/baseprim.obj,0,
Compiled/KR/release/XGamebase/baseprim.sbr,generated/build artifact,unclassified/non-code,983222,388d85fc7e8a69d92f373832e166b05d106a7dc1b8c059f131eefadbe27a6241,,Compiled/KR/release_gm/XGamebase/baseprim.sbr;Compiled/TH/release_gm/XGamebase/baseprim.sbr,0,
Compiled/KR/release/XGamebase/bitmap.obj,generated/build artifact,unclassified/non-code,18212,10740d7ae56b565b60aed04156945ea1970272462106ee9870d799d048e9886c,,Compiled/KR/release_gm/XGamebase/bitmap.obj;Compiled/TH/release_gm/XGamebase/bitmap.obj,0,
Compiled/KR/release/XGamebase/bitmap.sbr,generated/build artifact,unclassified/non-code,957478,97f1d65b8e7c317b3e8a48aa61e97f17464884c20fe5153ae574caccb4e3e307,,Compiled/KR/release_gm/XGamebase/bitmap.sbr;Compiled/TH/release_gm/XGamebase/bitmap.sbr,0,
Compiled/KR/release/XGamebase/blit.obj,generated/build artifact,unclassified/non-code,25990,984261e54ee0ea156c4e2b5168c90cbbdcb79bdade612be6377463498b2d6775,,Compiled/KR/release_gm/XGamebase/blit.obj;Compiled/TH/release_gm/XGamebase/blit.obj,0,
Compiled/KR/release/XGamebase/blit.sbr,generated/build artifact,unclassified/non-code,981524,f7830070de1666a1de871c5adfa86d971e97bcedd5b45ca9670d24c2b3193d92,,Compiled/KR/release_gm/XGamebase/blit.sbr;Compiled/TH/release_gm/XGamebase/blit.sbr,0,
Compiled/KR/release/XGamebase/blitmain.obj,generated/build artifact,unclassified/non-code,35135,a0b1be38e313617c2b29e58a14b7d92fdb11768a451811dc636008122f0d33f8,,Compiled/KR/release_gm/XGamebase/blitmain.obj;Compiled/TH/release_gm/XGamebase/blitmain.obj,0,
Compiled/KR/release/XGamebase/blitmain.sbr,generated/build artifact,unclassified/non-code,983064,1f7bafbb997cd07e736bbef339525ba62354dcb460e31b890855552f6499e8ea,,Compiled/KR/release_gm/XGamebase/blitmain.sbr;Compiled/TH/release_gm/XGamebase/blitmain.sbr,0,
Compiled/KR/release/XGamebase/bmp.obj,generated/build artifact,unclassified/non-code,25317,36f2101f156ae03e96056b15d984fefde508849fcbec37355625a32453c9b44b,,Compiled/KR/release_gm/XGamebase/bmp.obj;Compiled/TH/release_gm/XGamebase/bmp.obj,0,
Compiled/KR/release/XGamebase/bmp.sbr,generated/build artifact,unclassified/non-code,977760,c0791f3182b7ee08b6211e04c940072bef260da86108382deb1bd069784c989e,,Compiled/KR/release_gm/XGamebase/bmp.sbr;Compiled/TH/release_gm/XGamebase/bmp.sbr,0,
Compiled/KR/release/XGamebase/bmpconv.obj,generated/build artifact,unclassified/non-code,17498,35e70c41540e42bd2057059d64b2135fe9a964621dab16e0e8cad1700e55e2b5,,Compiled/KR/release_gm/XGamebase/bmpconv.obj;Compiled/TH/release_gm/XGamebase/bmpconv.obj,0,
Compiled/KR/release/XGamebase/bmpconv.sbr,generated/build artifact,unclassified/non-code,957330,89b6b28ebc3c7771dc255f8b3c70aceedbac4dbd862dae743509acf2453d7569,,Compiled/KR/release_gm/XGamebase/bmpconv.sbr;Compiled/TH/release_gm/XGamebase/bmpconv.sbr,0,
Compiled/KR/release/XGamebase/bmpfiles.obj,generated/build artifact,unclassified/non-code,27376,6606270eb9fc9d01e15d2b356af3727dcc3504a75abf6d8d051d1ab7e06c581e,,Compiled/KR/release_gm/XGamebase/bmpfiles.obj;Compiled/TH/release_gm/XGamebase/bmpfiles.obj,0,
Compiled/KR/release/XGamebase/bmpfiles.sbr,generated/build artifact,unclassified/non-code,975555,302966c9165f1c1fbc28f2e6c92512b81c6eae0ab2b68c82d96bcaca2f67a1a4,,Compiled/KR/release_gm/XGamebase/bmpfiles.sbr;Compiled/TH/release_gm/XGamebase/bmpfiles.sbr,0,
Compiled/KR/release/XGamebase/bmputils.obj,generated/build artifact,unclassified/non-code,19174,802adc0e415fb4bbb356ceaefc1ab9663483c9a7eb449072d81706e0d39b0c22,,Compiled/KR/release_gm/XGamebase/bmputils.obj;Compiled/TH/release_gm/XGamebase/bmputils.obj,0,
Compiled/KR/release/XGamebase/bmputils.sbr,generated/build artifact,unclassified/non-code,961034,fa83d8ba0fba5504c3ac45dd26e75876a301898e1f2d28442925e1d620edd2c2,,Compiled/KR/release_gm/XGamebase/bmputils.sbr;Compiled/TH/release_gm/XGamebase/bmputils.sbr,0,
Compiled/KR/release/XGamebase/bmpvtbl.obj,generated/build artifact,unclassified/non-code,18138,fad867db260234f7ab74a9efa2788af29f034a935083dc8af8a721fed68c4901,,Compiled/KR/release_gm/XGamebase/bmpvtbl.obj;Compiled/TH/release_gm/XGamebase/bmpvtbl.obj,0,
Compiled/KR/release/XGamebase/bmpvtbl.sbr,generated/build artifact,unclassified/non-code,959513,fbf2fde678aa17425bc6b824c3c2985d04d74335b7b4b5d63ae4130f4a45f952,,Compiled/KR/release_gm/XGamebase/bmpvtbl.sbr;Compiled/TH/release_gm/XGamebase/bmpvtbl.sbr,0,
Compiled/KR/release/XGamebase/colorpal.obj,generated/build artifact,unclassified/non-code,53988,a9444c8cc6d8311d59c8f7a4dee37bfd5655ac2a16fe0cbdc892a5f4375c6a1e,,Compiled/KR/release_gm/XGamebase/colorpal.obj;Compiled/TH/release_gm/XGamebase/colorpal.obj,0,
Compiled/KR/release/XGamebase/colorpal.sbr,generated/build artifact,unclassified/non-code,990762,696f849e8c486decde45e90f1585e7eaf529b598a7a8cd113058a8c01f2b7a06,,Compiled/KR/release_gm/XGamebase/colorpal.sbr;Compiled/TH/release_gm/XGamebase/colorpal.sbr,0,
Compiled/KR/release/XGamebase/compress.obj,generated/build artifact,unclassified/non-code,2552,64ee73554b8205089be7d9b481df3b3a42243ed308408df928ae96ce0ce62c5a,,Compiled/KR/release_gm/XGamebase/compress.obj;Compiled/TH/release_gm/XGamebase/compress.obj,0,
Compiled/KR/release/XGamebase/compress.sbr,generated/build artifact,unclassified/non-code,3734,265d487d5e5b327d412185df133476278dc1459497df727e0e331e6d17a74d08,,Compiled/KR/release_gm/XGamebase/compress.sbr;Compiled/TH/release_gm/XGamebase/compress.sbr,0,
Compiled/KR/release/XGamebase/crc32.obj,generated/build artifact,unclassified/non-code,3439,b36943de61e8737e2f381ffd6c01588a21c75ef944038b38babebbe10dbd0da7,,Compiled/KR/release_gm/XGamebase/crc32.obj;Compiled/TH/release_gm/XGamebase/crc32.obj,0,
Compiled/KR/release/XGamebase/crc32.sbr,generated/build artifact,unclassified/non-code,3712,e8ab207bd3cc07c550d1cdc302461c248f61a1cf3011067beb4c23958bef6865,,Compiled/KR/release_gm/XGamebase/crc32.sbr;Compiled/TH/release_gm/XGamebase/crc32.sbr,0,
Compiled/KR/release/XGamebase/deflate.obj,generated/build artifact,unclassified/non-code,20061,6f78a73f47a42d6849ede06153be9248961675a0ab6791d8e45acadd805e4939,,Compiled/KR/release_gm/XGamebase/deflate.obj;Compiled/TH/release_gm/XGamebase/deflate.obj,0,
Compiled/KR/release/XGamebase/deflate.sbr,generated/build artifact,unclassified/non-code,21541,ee950494451851b1450a3a5536e4b2af81f8a2997ab8ee35380e7ba29637be94,,Compiled/KR/release_gm/XGamebase/deflate.sbr;Compiled/TH/release_gm/XGamebase/deflate.sbr,0,
Compiled/KR/release/XGamebase/gif.obj,generated/build artifact,unclassified/non-code,29353,eae3054dbfd0202436a62d94acb0e15d872ff02cfc43a50be36de58b8fc80eec,,Compiled/KR/release_gm/XGamebase/gif.obj;Compiled/TH/release_gm/XGamebase/gif.obj,0,
Compiled/KR/release/XGamebase/gif.sbr,generated/build artifact,unclassified/non-code,977866,3286c048bc0f88969b7c518b1c577713b57c2321cd228632e6999716135c72bd,,Compiled/KR/release_gm/XGamebase/gif.sbr;Compiled/TH/release_gm/XGamebase/gif.sbr,0,
Compiled/KR/release/XGamebase/gzio.obj,generated/build artifact,unclassified/non-code,21306,b8360b0c5dae3896257b468f0ad543cacd8fde50ea8e986e40c2338ff6c37481,,Compiled/KR/release_gm/XGamebase/gzio.obj;Compiled/TH/release_gm/XGamebase/gzio.obj,0,
Compiled/KR/release/XGamebase/gzio.sbr,generated/build artifact,unclassified/non-code,20310,f7b50791114135cc46d0cbaeb6ac2e915065cd6918e82c570dad5298e9b29dc9,,Compiled/KR/release_gm/XGamebase/gzio.sbr;Compiled/TH/release_gm/XGamebase/gzio.sbr,0,
Compiled/KR/release/XGamebase/infblock.obj,generated/build artifact,unclassified/non-code,12090,55de4a209ed7fe45dcdd85888f7bca8b15f6dc04bf1bd5b1fdbc7161688abac2,,Compiled/KR/release_gm/XGamebase/infblock.obj;Compiled/TH/release_gm/XGamebase/infblock.obj,0,
Compiled/KR/release/XGamebase/infblock.sbr,generated/build artifact,unclassified/non-code,17536,60b2e980d255b68b79fa5926b18387080b27029774290a71f094696119accf63,,Compiled/KR/release_gm/XGamebase/infblock.sbr;Compiled/TH/release_gm/XGamebase/infblock.sbr,0,
Compiled/KR/release/XGamebase/infcodes.obj,generated/build artifact,unclassified/non-code,6905,4af8e6bb933db808a038da2adf4344f2637a79ab48f9285a6e7ccb2518ae9bd5,,Compiled/KR/release_gm/XGamebase/infcodes.obj;Compiled/TH/release_gm/XGamebase/infcodes.obj,0,
Compiled/KR/release/XGamebase/infcodes.sbr,generated/build artifact,unclassified/non-code,16162,760ecdaf73d121dd48a3e96ecb9f6db93ddc66ea41ddf60f272659f187c581ce,,Compiled/KR/release_gm/XGamebase/infcodes.sbr;Compiled/TH/release_gm/XGamebase/infcodes.sbr,0,
Compiled/KR/release/XGamebase/inffast.obj,generated/build artifact,unclassified/non-code,3503,3d15c89eb64fb5a5e1b47d957e47055b92f6b1fc1be3bb21ad053cecf5c4b7d6,,Compiled/KR/release_gm/XGamebase/inffast.obj;Compiled/TH/release_gm/XGamebase/inffast.obj,0,
Compiled/KR/release/XGamebase/inffast.sbr,generated/build artifact,unclassified/non-code,14132,9a3efe885e50126748467cc7ad4cafa25c96d0d46ef5cde4e20af49bd912f443,,Compiled/KR/release_gm/XGamebase/inffast.sbr;Compiled/TH/release_gm/XGamebase/inffast.sbr,0,
Compiled/KR/release/XGamebase/inflate.obj,generated/build artifact,unclassified/non-code,10630,e28b1704bb916522688a00088cceabea57b069ef64da0f51eee2a9c27dd624ea,,Compiled/KR/release_gm/XGamebase/inflate.obj;Compiled/TH/release_gm/XGamebase/inflate.obj,0,
Compiled/KR/release/XGamebase/inflate.sbr,generated/build artifact,unclassified/non-code,13719,358853b1e3ceacc1b3350e27911dc4e0e6fc7dcd8715459fb805b30d89ad1b70,,Compiled/KR/release_gm/XGamebase/inflate.sbr;Compiled/TH/release_gm/XGamebase/inflate.sbr,0,
Compiled/KR/release/XGamebase/inftrees.obj,generated/build artifact,unclassified/non-code,13318,f19d7c16e18f7290601f136c64d6e79e4e037f654896bcbcd5c0a6134bec8b49,,Compiled/KR/release_gm/XGamebase/inftrees.obj;Compiled/TH/release_gm/XGamebase/inftrees.obj,0,
Compiled/KR/release/XGamebase/inftrees.sbr,generated/build artifact,unclassified/non-code,13791,2b4d5a1041d5116ace52434c5e92134b8e8cfcd2bc08870eaa8eac44215778e7,,Compiled/KR/release_gm/XGamebase/inftrees.sbr;Compiled/TH/release_gm/XGamebase/inftrees.sbr,0,
Compiled/KR/release/XGamebase/infutil.obj,generated/build artifact,unclassified/non-code,2361,8ee78c2286d1762be24a814474d4130273ddafce184a7777b880be945a29ab54,,Compiled/KR/release_gm/XGamebase/infutil.obj;Compiled/TH/release_gm/XGamebase/infutil.obj,0,
Compiled/KR/release/XGamebase/infutil.sbr,generated/build artifact,unclassified/non-code,12879,f609aa26573fc991e226a4894434152e5ee772d8fb2a093c7ce762e8494e47fd,,Compiled/KR/release_gm/XGamebase/infutil.sbr;Compiled/TH/release_gm/XGamebase/infutil.sbr,0,
Compiled/KR/release/XGamebase/jcapimin.obj,generated/build artifact,unclassified/non-code,8321,efc24e1f2e29ff06015090d2f44cdf0e633737acec54492b29c3868cbe7f9da1,,Compiled/KR/release_gm/XGamebase/jcapimin.obj;Compiled/TH/release_gm/XGamebase/jcapimin.obj,0,
Compiled/KR/release/XGamebase/jcapimin.sbr,generated/build artifact,unclassified/non-code,31879,fd3f379e248dd5b7203ef5803d593310e45ad1cdf09b4f937a02cecb2afcf3c9,,Compiled/KR/release_gm/XGamebase/jcapimin.sbr;Compiled/TH/release_gm/XGamebase/jcapimin.sbr,0,
Compiled/KR/release/XGamebase/jcapistd.obj,generated/build artifact,unclassified/non-code,4636,dda4910444f6cc2bd3826fe062cffdbb14fdb699b80e8f3c1891707d4d0f1dca,,Compiled/KR/release_gm/XGamebase/jcapistd.obj;Compiled/TH/release_gm/XGamebase/jcapistd.obj,0,
Compiled/KR/release/XGamebase/jcapistd.sbr,generated/build artifact,unclassified/non-code,30967,f90560eb6ccbe5a41821c4d4752f68d6c718d26d8af33e5cc39ed2032bd8b56e,,Compiled/KR/release_gm/XGamebase/jcapistd.sbr;Compiled/TH/release_gm/XGamebase/jcapistd.sbr,0,
Compiled/KR/release/XGamebase/jccoefct.obj,generated/build artifact,unclassified/non-code,8933,d4e73aa0bdc9efeff39ae10554d943e9110eb0ff386945d5b098b93109128ecf,,Compiled/KR/release_gm/XGamebase/jccoefct.obj;Compiled/TH/release_gm/XGamebase/jccoefct.obj,0,
Compiled/KR/release/XGamebase/jccoefct.sbr,generated/build artifact,unclassified/non-code,33437,e318eb35686d3c67ae7bafbe38963b30788cfc506381c5bb746bbdc43349e975,,Compiled/KR/release_gm/XGamebase/jccoefct.sbr;Compiled/TH/release_gm/XGamebase/jccoefct.sbr,0,
Compiled/KR/release/XGamebase/jccolor.obj,generated/build artifact,unclassified/non-code,10300,98d0ca8f2feec320d3641ab69f235c9d63c21d355936b80792f8b9d8fad2a7c9,,Compiled/KR/release_gm/XGamebase/jccolor.obj;Compiled/TH/release_gm/XGamebase/jccolor.obj,0,
Compiled/KR/release/XGamebase/jccolor.sbr,generated/build artifact,unclassified/non-code,34105,9975e94356947e90d7fcb551661155be12e75cb259787afb2a2da48269829d34,,Compiled/KR/release_gm/XGamebase/jccolor.sbr;Compiled/TH/release_gm/XGamebase/jccolor.sbr,0,
Compiled/KR/release/XGamebase/jcdctmgr.obj,generated/build artifact,unclassified/non-code,7926,a0dfab5178ac14abdff3142007e686daf8492748bda779cc6a82b980e6f74935,,Compiled/KR/release_gm/XGamebase/jcdctmgr.obj;Compiled/TH/release_gm/XGamebase/jcdctmgr.obj,0,
Compiled/KR/release/XGamebase/jcdctmgr.sbr,generated/build artifact,unclassified/non-code,33653,87539cad42fe0a63d7501bbcb2f0e228fdd10d83e71b17ec098c924d3a2c970c,,Compiled/KR/release_gm/XGamebase/jcdctmgr.sbr;Compiled/TH/release_gm/XGamebase/jcdctmgr.sbr,0,
Compiled/KR/release/XGamebase/jchuff.obj,generated/build artifact,unclassified/non-code,15681,89b48efda605cc5d898f899a4350bdfdbc7ccb54df69e8d126df876301222607,,Compiled/KR/release_gm/XGamebase/jchuff.obj;Compiled/TH/release_gm/XGamebase/jchuff.obj,0,
Compiled/KR/release/XGamebase/jchuff.sbr,generated/build artifact,unclassified/non-code,36243,efb8b066ccd97775c8196f5c06f5ad44b34f3c68703819b0d5ea7f262b738888,,Compiled/KR/release_gm/XGamebase/jchuff.sbr;Compiled/TH/release_gm/XGamebase/jchuff.sbr,0,
Compiled/KR/release/XGamebase/jcinit.obj,generated/build artifact,unclassified/non-code,3393,97cf62b84b40dcfc6e3d69667d5e5e53dac4d1b4b2e5b82de3f2be2d2535df67,,Compiled/KR/release_gm/XGamebase/jcinit.obj;Compiled/TH/release_gm/XGamebase/jcinit.obj,0,
Compiled/KR/release/XGamebase/jcinit.sbr,generated/build artifact,unclassified/non-code,30349,8f146e5c0e1b472b48a626390b3873c2579f9d17deeb048d0a06a5f5236d41c2,,Compiled/KR/release_gm/XGamebase/jcinit.sbr;Compiled/TH/release_gm/XGamebase/jcinit.sbr,0,
Compiled/KR/release/XGamebase/jcmainct.obj,generated/build artifact,unclassified/non-code,4372,3ee683432a6c864863f5e41cf0c9d57f515054db2c0c9b048390a4238bb0c3ca,,Compiled/KR/release_gm/XGamebase/jcmainct.obj;Compiled/TH/release_gm/XGamebase/jcmainct.obj,0,
Compiled/KR/release/XGamebase/jcmainct.sbr,generated/build artifact,unclassified/non-code,31062,5832fd060a03c6c1ac9563430c707d1efab64a20bca19b2f8db6a7bd3a317e1f,,Compiled/KR/release_gm/XGamebase/jcmainct.sbr;Compiled/TH/release_gm/XGamebase/jcmainct.sbr,0,
Compiled/KR/release/XGamebase/jcmarker.obj,generated/build artifact,unclassified/non-code,16198,2688e1cbf0169e49fa353f3fbb76caa7aca8cf4de472eb508374b603a7523165,,Compiled/KR/release_gm/XGamebase/jcmarker.obj;Compiled/TH/release_gm/XGamebase/jcmarker.obj,0,
Compiled/KR/release/XGamebase/jcmarker.sbr,generated/build artifact,unclassified/non-code,34610,6f102a751ecbea4625825e62d4adf045f30e89210bc5dc1e207ab39d87c7ed91,,Compiled/KR/release_gm/XGamebase/jcmarker.sbr;Compiled/TH/release_gm/XGamebase/jcmarker.sbr,0,
Compiled/KR/release/XGamebase/jcmaster.obj,generated/build artifact,unclassified/non-code,10766,996dc2228483f0ca493b2a222ecc0abf0a3ea36690178415436c5afa89974d9e,,Compiled/KR/release_gm/XGamebase/jcmaster.obj;Compiled/TH/release_gm/XGamebase/jcmaster.obj,0,
Compiled/KR/release/XGamebase/jcmaster.sbr,generated/build artifact,unclassified/non-code,34168,a88c2d3c1deb3273afac500b52b598d7031f290bc6babe7262585ccf3d85108c,,Compiled/KR/release_gm/XGamebase/jcmaster.sbr;Compiled/TH/release_gm/XGamebase/jcmaster.sbr,0,
Compiled/KR/release/XGamebase/jcomapi.obj,generated/build artifact,unclassified/non-code,3985,0b6e6e34d6fdd74b08eac98510b07420fc69652bb92c713a72a9acf2726c8fb2,,Compiled/KR/release_gm/XGamebase/jcomapi.obj;Compiled/TH/release_gm/XGamebase/jcomapi.obj;XLauncher/Release/jcomapi.obj,0,
Compiled/KR/release/XGamebase/jcomapi.sbr,generated/build artifact,unclassified/non-code,30594,2c3f4e897ec46d368d1164c82254b3462a1f165cc1a4ef17d787f53c8e90d275,,Compiled/KR/release_gm/XGamebase/jcomapi.sbr;Compiled/TH/release_gm/XGamebase/jcomapi.sbr;XLauncher/Release/jcomapi.sbr,0,
Compiled/KR/release/XGamebase/jcparam.obj,generated/build artifact,unclassified/non-code,16143,3cdd241b3101c909bd8f82911c4ca3062a382d04647b6d1e0f4cefe17d458b7e,,Compiled/KR/release_gm/XGamebase/jcparam.obj;Compiled/TH/release_gm/XGamebase/jcparam.obj,0,
Compiled/KR/release/XGamebase/jcparam.sbr,generated/build artifact,unclassified/non-code,34240,ffd2d658788ed49ce011c6ff700a34e3b9120b64eeba02ed23a55c05c9a7db70,,Compiled/KR/release_gm/XGamebase/jcparam.sbr;Compiled/TH/release_gm/XGamebase/jcparam.sbr,0,
Compiled/KR/release/XGamebase/jcphuff.obj,generated/build artifact,unclassified/non-code,15686,c65499adfd004c511c52d294672f633070698731bd1c23387057e0b6f2f0e6f2,,Compiled/KR/release_gm/XGamebase/jcphuff.obj;Compiled/TH/release_gm/XGamebase/jcphuff.obj,0,
Compiled/KR/release/XGamebase/jcphuff.sbr,generated/build artifact,unclassified/non-code,35589,39faadf4887e880aed7730ef934f3fc2ef89c7c6dd2be3ca8af4df986743c1d8,,Compiled/KR/release_gm/XGamebase/jcphuff.sbr;Compiled/TH/release_gm/XGamebase/jcphuff.sbr,0,
Compiled/KR/release/XGamebase/jcprepct.obj,generated/build artifact,unclassified/non-code,7784,77f5dd9a156b0695808c99dbf9a7e6bff3be858493e1b5bd03cb4e59c1096c37,,Compiled/KR/release_gm/XGamebase/jcprepct.obj;Compiled/TH/release_gm/XGamebase/jcprepct.obj,0,
Compiled/KR/release/XGamebase/jcprepct.sbr,generated/build artifact,unclassified/non-code,32671,caf271e24a76aea422d6b7123195bfeb6a79e97c128fec2531a286e3ba120919,,Compiled/KR/release_gm/XGamebase/jcprepct.sbr;Compiled/TH/release_gm/XGamebase/jcprepct.sbr,0,
Compiled/KR/release/XGamebase/jcsample.obj,generated/build artifact,unclassified/non-code,11704,15656e9fc60f31e23bfb09ba2ca7027ce6ea7ce423d062fca9c111fd24d6fcda,,Compiled/KR/release_gm/XGamebase/jcsample.obj;Compiled/TH/release_gm/XGamebase/jcsample.obj,0,
Compiled/KR/release/XGamebase/jcsample.sbr,generated/build artifact,unclassified/non-code,34762,a0c018e7b756d77ccdb8c20314546734a6c6e81cf3c33333a0bfc67ad7f05db0,,Compiled/KR/release_gm/XGamebase/jcsample.sbr;Compiled/TH/release_gm/XGamebase/jcsample.sbr,0,
Compiled/KR/release/XGamebase/jctrans.obj,generated/build artifact,unclassified/non-code,9017,07ba55f89d588edcb17642c701b6737222ffffb3c4401426382a3bd891ebc2f7,,Compiled/KR/release_gm/XGamebase/jctrans.obj;Compiled/TH/release_gm/XGamebase/jctrans.obj,0,
Compiled/KR/release/XGamebase/jctrans.sbr,generated/build artifact,unclassified/non-code,32841,4292750797752702917d35cccd6ee4f3a0cc5b61aeaf8463d28cfb548008d571,,Compiled/KR/release_gm/XGamebase/jctrans.sbr;Compiled/TH/release_gm/XGamebase/jctrans.sbr,0,
Compiled/KR/release/XGamebase/jdapimin.obj,generated/build artifact,unclassified/non-code,9175,a885cccf08d163920b11298ae77b5a0f6328d900493279d4354a1ca869328446,,Compiled/KR/release_gm/XGamebase/jdapimin.obj;Compiled/TH/release_gm/XGamebase/jdapimin.obj;XLauncher/Release/jdapimin.obj,0,
Compiled/KR/release/XGamebase/jdapimin.sbr,generated/build artifact,unclassified/non-code,32284,5621b8cbbfdf2eb116f99b11c53fac6e6678cd784df2301d141bbe26f354dd2b,,Compiled/KR/release_gm/XGamebase/jdapimin.sbr;Compiled/TH/release_gm/XGamebase/jdapimin.sbr;XLauncher/Release/jdapimin.sbr,0,
